Tên	Diện tích	Mức giá	Số phòng ngủ	Số toilet	Pháp lý	lat	lon	Quận	Thành phố
Nhà mặt phố tại đường Thụy Khuê	50	23.5	4	4	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Huỳnh Thúc Kháng	40	11.5	4	4	2	21.0183987	105.8112651	Đống Đa	Hà Nội
Nhà riêng tại phố Kim Mã	45	11.25	4	3	2	21.031921	105.82514	Ba Đình	Hà Nội
Nhà mặt phố tại đường Triệu Việt Vương	35	23.0	4	4	2	21.015125	105.8503804	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Phố Vọng	46	9.8	4	4	2	20.9965735	105.8427701	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Goldmark City	209	7.79	4	3	-1	21.044233322143555	105.76731872558594	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại HUD Me Linh Central	375	16.6	4	4	2	21.21137428283692	105.71751403808594	Mê Linh	Hà Nội
Nhà riêng tại đường Bát Khối	500	13.9	4	5	2	20.9970424493371	105.916851412774	Gia Lâm	Hà Nội
Nhà mặt phố tại phố Tạ Quang Bửu	45	15.99	4	5	-1	21.0061863	105.8469898	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Tân Mai	50	7.0	5	3	2	20.9837408	105.8500372	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Louis City Hoàng Mai	95	13.78	4	6	2	20.9835071563721	105.856544494629	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Định Công	84	22.5	5	3	2	20.98556327819824	105.83258056640624	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Dương Khuê	66	19.5	4	6	2	21.0353882	105.7730335	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ngọc Thụy	50	8.1	4	5	2	21.0497426	105.8667669	Long Biên	Hà Nội
Nhà riêng tại đường Ao Sen	40	7.9	3	3	2	20.9827129	105.7878577	Hà Đông	Hà Nội
Căn hộ chung cư tại The Matrix One	225	18.0	4	3	0	21.00938606262207	105.77387237548828	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Thụy Khuê	46	10.0	4	6	2	21.0458089	105.8132996	Tây Hồ	Hà Nội
Shophouse, nhà phố thương mại tại Him Lam Vạn Phúc	98	21.0	4	5	2	20.9811992645264	105.767784118652	Hà Đông	Hà Nội
Nhà riêng tại phố Tạ Quang Bửu	45	15.96	4	3	2	21.0061863	105.8469898	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Trần Điền	55	14.8	5	4	2	20.9911424	105.8316475	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Cừ	60	15.0	4	4	2	21.0438304	105.8723803	Long Biên	Hà Nội
Nhà riêng tại đường Mễ Trì Hạ	71	11.5	5	5	2	21.0136915	105.7815476	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hạ Yên Quyết	50	7.0	6	6	-1	21.0309274	105.7840373	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	30	7.5	4	3	2	21.0460559	105.7916464	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại đường Trần Phú	55	14.0	6	4	2	20.9747143	105.7854713	Hà Đông	Hà Nội
Căn hộ chung cư tại Royal City	133	7.0	2	2	2	21.002666473388672	105.8154296875	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Viha Complex	145	7.9	3	3	2	20.997587	105.80383	Thanh Xuân	Hà Nội
Nhà riêng tại đường Ô Đồng Lâm	58	7.0	6	5	2	21.0116671041232	105.837035002092	Đống Đa	Hà Nội
Căn hộ chung cư tại MIPEC Towers	144	7.5	3	2	2	21.006322860717773	105.8231964111328	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	78	14.2	5	6	2	20.97396278381348	105.78907012939452	Hà Đông	Hà Nội
Nhà mặt phố tại đường Đê La Thành	90	20.3	3	3	2	21.0164333	105.8325959	Ba Đình	Hà Nội
Nhà mặt phố tại đường Hồ Đắc Di	42	12.9	4	4	2	21.0122607	105.8291053	Đống Đa	Hà Nội
Nhà mặt phố tại đường Mỹ Đình	75	20.2	5	5	2	21.0237213	105.7741546	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn Văn Huyên	85	19.5	3	5	2	21.0381013	105.797596	Cầu Giấy	Hà Nội
Nhà riêng tại đường Tố Hữu	200	25.0	5	5	2	20.9842881	105.7736169	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Quang Minh	368	16.93	6	4	2	21.1964130401611	105.782180786133	Mê Linh	Hà Nội
Nhà mặt phố tại đường Phúc Lợi	84	12.9	5	5	2	21.0387726	105.9346688	Long Biên	Hà Nội
Nhà riêng tại đường Nguyễn Hoàng	45	13.5	5	6	2	21.0312752	105.7744451	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Đặng Tiến Đông	40	7.78	1	1	2	21.0142402	105.8217815	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu A - Geleximco Lê Trọng Tấn	120	13.0	5	3	2	21.005868911743164	105.7338638305664	Hoài Đức	Hà Nội
Nhà mặt phố tại đường Lê Quý Đôn	30	15.0	2	3	2	21.0131365	105.8610244	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Grandeur Palace Giảng Võ	128	13.0	3	2	2	21.028797149658203	105.82567596435548	Ba Đình	Hà Nội
Căn hộ chung cư tại The Legend Tower 109 Nguyễn Tuân	200	10.7	4	3	2	20.9985160827637	105.803161621094	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	50	9.5	5	5	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại đường Văn Quán	135	17.0	4	4	2	20.977496	105.7939958	Hà Đông	Hà Nội
Nhà riêng tại đường Đại Kim	35	7.25	4	4	2	20.9739692	105.8216911	Hoàng Mai	Hà Nội
Nhà riêng tại đường Mậu Lương	60	7.35	6	5	2	20.9584268	105.7945406	Hà Đông	Hà Nội
Nhà riêng tại đường Đàm Quang Trung	65	10.0	4	4	2	21.0319821	105.9006367	Long Biên	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	50	9.45	5	3	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Mandarin Garden	158	8.69	3	2	2	21.004484176635746	105.7986297607422	Cầu Giấy	Hà Nội
Nhà riêng tại đường Đào Tấn	60	9.9	3	3	2	21.0325448	105.8089097	Ba Đình	Hà Nội
Nhà riêng tại phố Lộc	48	9.5	5	5	2	21.0681184	105.7884921	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Võ Chí Công	65	11.9	4	6	2	21.0597044	105.8045357	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	240	19.5	5	4	2	20.9792404174805	105.74178314209	Hà Đông	Hà Nội
Nhà mặt phố tại đường Tây Trà	48	9.75	1	1	2	20.9771264	105.8836001	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Nguyễn Khang	50	14.6	5	6	2	21.0276141	105.7986536	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nhật Chiêu	62	12.8	4	3	2	21.0721286	105.8167776	Tây Hồ	Hà Nội
Nhà riêng tại đường Võ Chí Công	64	12.0	8	6	2	21.0597044	105.8045357	Tây Hồ	Hà Nội
Căn hộ chung cư tại Chelsea Park	227	9.5	4	3	2	21.0190162658691	105.79320526123	Cầu Giấy	Hà Nội
Nhà riêng tại đường An Dương	80	10.9	3	3	2	21.0537195	105.840061	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyễn Xiển	65	13.5	5	5	-1	20.990564	105.8036828	Thanh Xuân	Hà Nội
Nhà riêng tại phố Thái Hà	45	9.5	4	4	-1	21.012597	105.8201087	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	100	15.0	4	4	2	20.97924041748047	105.74178314208984	Hà Đông	Hà Nội
Nhà riêng tại đường Dương Đình Nghệ	153	13.16	5	5	2	21.0242765964533	105.792757591571	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại ParkCity Hà Nội	120	22.8	5	5	2	20.96417999267578	105.7560043334961	Hà Đông	Hà Nội
Nhà riêng tại đường Triều Khúc	52	8.5	4	5	2	20.9801219	105.802612	Thanh Trì	Hà Nội
Nhà riêng tại đường Kim Đồng	50	12.5	6	5	2	20.983614	105.8433353	Hoàng Mai	Hà Nội
Nhà mặt phố tại phố Chùa Quỳnh	60	16.79	4	5	2	20.9990975	105.8578386	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Sông Hồng Park View	171	8.21	3	2	-1	21.014835357666	105.817268371582	Đống Đa	Hà Nội
Nhà riêng tại phố Châu Long	42	13.0	8	5	2	21.0441884	105.8422409	Ba Đình	Hà Nội
Nhà mặt phố tại đường Thụy Khuê	25	7.55	3	4	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà riêng tại đường Văn Cao	50	8.95	1	1	2	21.0402033	105.8160685	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Liền kề Tổng cục 5 Tân Triều	60	11.5	5	4	-1	20.9696273803711	105.799217224121	Thanh Trì	Hà Nội
Nhà riêng tại đường Âu Cơ	70	15.5	6	6	2	21.0741939	105.8241243	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Khương Trung	32	9.6	1	1	2	20.9955651	105.8175922	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tứ Liên	125	18.3	4	3	2	21.0695076	105.8378366	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Licogi 13 Tower	73	21.5	6	6	2	20.9988327026367	105.797798156738	Thanh Xuân	Hà Nội
Nhà riêng tại đường Minh Khai	80	7.8	4	4	2	21.0030908	105.8697939	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	41	8.8	4	4	2	21.044106	105.8101164	Ba Đình	Hà Nội
Nhà riêng tại đường Trường Chinh	32	10.7	3	4	-1	20.9985661	105.8377147	Đống Đa	Hà Nội
Căn hộ chung cư tại N01-T6 Ngoại Giao Đoàn	126	9.45	3	2	-1	21.0637378692627	105.79704284668	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Trần Đăng Ninh	44	10.5	4	5	2	20.9650976	105.7696698	Hà Đông	Hà Nội
Nhà mặt phố tại đường Dương Quảng Hàm	108	24.0	3	3	2	21.0348941	105.7999083	Cầu Giấy	Hà Nội
Nhà mặt phố tại phố Trần Cung	54	10.2	1	1	2	21.0523823	105.7891513	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Láng Hạ	50	15.0	5	5	2	21.0153717	105.8128851	Đống Đa	Hà Nội
Căn hộ chung cư tại Vinhomes Skylake	140	16.0	4	3	2	21.02016830444336	105.78075408935548	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	83	10.5	5	4	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại Khu đô thị Đặng Xá 2	100	14.0	5	5	2	21.0156192779541	105.9486083984375	Gia Lâm	Hà Nội
Căn hộ chung cư tại Sun Grand City Ancora Residence	162	12.0	4	3	-1	21.0116748809814	105.862678527832	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Khu phức hợp cao tầng Mỹ Đình	98	24.5	4	4	2	21.03192901611328	105.76692199707033	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại N05 - KDT Đông Nam Trần Duy Hưng	152	7.8	3	3	2	21.0069580078125	105.801078796387	Cầu Giấy	Hà Nội
Nhà riêng tại đường Phạm Văn Đồng	58	7.62	5	4	2	21.0422305	105.7810088	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Đàm Quang Trung	52	12.5	5	5	2	21.0319821	105.9006367	Long Biên	Hà Nội
Nhà mặt phố tại phố Nghĩa Tân	35	14.5	4	5	2	21.0450408	105.7921796	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	55	12.5	4	5	2	20.972412109375	105.761528015137	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Dương Nội	200	20.0	6	5	2	20.981019973754883	105.75489807128906	Hà Đông	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	44	7.6	4	4	2	20.992094	105.8324656	Hoàng Mai	Hà Nội
Căn hộ chung cư tại The Emerald	142	7.5	4	3	2	21.0221614837646	105.771797180176	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Võ Thị Sáu	46	10.0	6	5	2	21.0058026	105.8549049	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Mipec Rubik 360	110	7.2	3	2	2	21.037153244018555	105.78633880615234	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ao Sen	88	14.8	8	6	2	20.9827129	105.7878577	Hà Đông	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	60	10.1	5	5	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Sunshine Golden River	174	10.0	3	2	1	21.078651428222656	105.8026123046875	Tây Hồ	Hà Nội
Căn hộ chung cư tại Chung cư Han Jardin	125	9.12	3	2	2	21.06304931640625	105.79730987548828	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường La Thành	78	13.9	4	4	2	21.0167999	105.8322354	Đống Đa	Hà Nội
Căn hộ chung cư tại N03-T6 Ngoại Giao Đoàn	121	7.26	3	2	2	21.064977645874023	105.79773712158205	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Trung Hòa	100	13.5	6	6	-1	21.0118971	105.8012873	Cầu Giấy	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	47	9.6	2	3	-1	21.0713783	105.7953947	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Yên Phúc	60	7.7	4	4	2	20.9703841	105.7868365	Hà Đông	Hà Nội
Căn hộ chung cư tại The Golden Palm Lê Văn Lương	130	7.2	3	2	2	21.006311	105.80748	Thanh Xuân	Hà Nội
Nhà riêng tại đường Yên Lãng	50	7.75	4	3	2	21.0113	105.8165027	Đống Đa	Hà Nội
Nhà riêng tại đường Nguyễn Chánh	82	15.5	4	4	2	21.0119869	105.792311	Cầu Giấy	Hà Nội
Nhà riêng tại phố Phố Vọng	86	19.0	5	5	2	20.9965735	105.8427701	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Green Diamond 93 Láng Hạ	91	7.0	2	2	2	21.016826629638672	105.81522369384766	Đống Đa	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	40	8.5	5	4	2	21.0457134741178	105.789937818433	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Masteri Waterfront	148	9.0	4	3	0	20.9939937591553	105.950202941895	Gia Lâm	Hà Nội
Nhà riêng tại đường Đội Cấn	42	8.4	3	5	2	21.0349161	105.8253805	Ba Đình	Hà Nội
Nhà riêng tại phố Phùng Chí Kiên	42	9.5	4	6	2	21.0432126	105.8026243	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	45	15.0	3	4	2	21.0462988	105.7992852	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hồ Tùng Mậu	82	12.6	6	6	2	21.0391804	105.7695502	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Park Home	154	9.4	4	3	2	21.029568	105.79188	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Mễ Trì Thượng	85	13.5	5	5	2	21.00552749633789	105.77912902832033	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Tôn Thất Tùng	50	8.1	4	4	2	21.0022945	105.829711	Đống Đa	Hà Nội
Nhà riêng tại đường Đội Cấn	83	13.0	4	3	-1	21.0349161	105.8253805	Ba Đình	Hà Nội
Nhà riêng tại đường Võ Thị Sáu	42	10.5	6	6	2	21.0058026	105.8549049	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Tây Sơn	50	7.25	4	3	2	21.0040173	105.8212365	Đống Đa	Hà Nội
Căn hộ chung cư tại Golden Palace	142	8.1	4	2	2	21.01193618774414	105.77499389648438	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Iris Garden	185	8.5	4	4	1	21.031162	105.760414	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Vương Thừa Vũ	35	7.8	5	5	2	20.9978209	105.8219007	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Trãi	45	12.9	4	5	2	20.9877606	105.8006384	Thanh Xuân	Hà Nội
Nhà riêng tại phố Vũ Tông Phan	48	8.3	4	4	2	20.9980038	105.8172118	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	90	12.5	4	2	2	20.9582824707031	105.767196655273	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Việt Hưng	106	19.3	4	5	2	21.06269073486328	105.90833282470705	Long Biên	Hà Nội
Nhà mặt phố tại đường Đội Cấn	86	23.9	8	6	2	21.0354068	105.8190439	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	120	14.9	4	5	2	20.97924041748047	105.74178314208984	Hà Đông	Hà Nội
Nhà riêng tại phố Phố Vọng	45	9.0	4	5	-1	20.9974186	105.8426514	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	52	9.6	3	3	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường 800A	80	16.3	5	5	2	21.041516	105.8008138	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Tô Hiệu	95	23.5	6	5	2	20.9681454	105.7792863	Hà Đông	Hà Nội
Căn hộ chung cư tại D’. Le Roi Soleil	146	8.03	3	3	2	21.0648994445801	105.827049255371	Tây Hồ	Hà Nội
Nhà riêng tại đường Tây Sơn	50	8.9	4	3	2	21.0097185	105.8246999	Đống Đa	Hà Nội
Nhà riêng tại đường Tây Sơn	60	11.0	4	4	2	21.0087573	105.824026	Đống Đa	Hà Nội
Nhà riêng tại đường Trần Quang Diệu	60	13.9	4	6	2	21.0156019	105.8245088	Đống Đa	Hà Nội
Nhà riêng tại Khu đô thị Văn Khê	50	8.7	4	4	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Chí Thanh	34	13.0	5	6	2	21.0203116	105.8083282	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	185	22.0	5	4	2	20.9582824707031	105.767196655273	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Mailand Hanoi City	110	13.5	4	5	2	21.015106201171875	105.72484588623048	Hoài Đức	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Xa La	80	11.8	5	4	-1	20.9624671936035	105.792366027832	Hà Đông	Hà Nội
Nhà riêng tại đường Tây Hồ	55	21.0	5	6	2	21.065086	105.8238558	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	82	10.4	4	4	2	21.0438304	105.8723803	Long Biên	Hà Nội
Nhà riêng tại Khu đô thị Văn Khê	50	9.5	4	4	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà mặt phố tại đường Mễ Trì Thượng	45	11.6	5	6	2	21.0100156396596	105.778133165082	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Thái Hà	65	15.9	4	4	2	21.013565	105.8264522	Đống Đa	Hà Nội
Nhà riêng tại đường Thanh Bình	75	7.4	3	3	2	20.9824766	105.7780675	Hà Đông	Hà Nội
Căn hộ chung cư tại Golden Park Tower	140	7.4	3	2	2	21.0268173217773	105.787666320801	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Dương Nội	225	20.0	5	5	2	20.981019973754883	105.75489807128906	Hà Đông	Hà Nội
Căn hộ chung cư tại King Palace	126	7.2	3	2	-1	21.0002918243408	105.816009521484	Thanh Xuân	Hà Nội
Nhà riêng tại đường Xuân La	65	11.9	4	6	2	21.0644876	105.8061035	Tây Hồ	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	90	21.9	4	4	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Hữu Thọ	50	7.9	6	4	2	20.9708821	105.8351283	Hoàng Mai	Hà Nội
Nhà riêng tại đường Nguyễn Trãi	71	10.8	5	4	2	20.9877606	105.8006384	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	52	9.5	6	5	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	41	11.3	8	6	2	21.0416805	105.7855295	Cầu Giấy	Hà Nội
Nhà riêng tại đường Thụy Khuê	51	11.6	3	4	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	40	10.5	4	6	2	20.9965037	105.8261259	Thanh Xuân	Hà Nội
Nhà riêng tại phố Chùa Bộc	56	10.0	8	5	2	21.0076731	105.8279595	Đống Đa	Hà Nội
Nhà riêng tại phố Hồng Tiến	63	7.8	5	6	2	21.046162477343	105.871702740175	Long Biên	Hà Nội
Nhà mặt phố tại phố Nghĩa Tân	46	23.5	4	4	2	21.0450408	105.7921796	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ngọc Hà	33	8.8	4	5	2	21.0377651	105.8300275	Ba Đình	Hà Nội
Căn hộ chung cư tại Discovery Complex	195	11.12	4	3	1	21.035051345825195	105.79497528076172	Cầu Giấy	Hà Nội
Căn hộ chung cư tại The Matrix One	114	7.7	3	2	-1	21.0093860626221	105.773872375488	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Royal City	134	7.0	3	2	2	21.002666473388672	105.8154296875	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Trịnh Văn Bô	110	14.08	4	4	-1	21.0341875	105.7527552	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Xuân Diệu	48	10.75	4	4	2	21.066373	105.8265568	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	120	15.0	3	4	2	20.9792404174805	105.74178314209	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Ngọc Nại	58	11.0	6	6	2	20.9988373	105.8257652	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Kim	54	9.8	4	4	-1	20.9748001098633	105.835304260254	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại An Vượng Villa	180	25.0	5	4	2	20.982067108154297	105.75563049316406	Hà Đông	Hà Nội
Nhà riêng tại phố Tạ Quang Bửu	90	11.5	3	2	2	21.0061863	105.8469898	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Khánh Toàn	65	9.75	7	5	2	21.0377412	105.8008204	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Goldmark City	165	7.1	3	2	2	21.044233	105.76732	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Mai Dịch	82	14.2	4	5	2	21.0430058	105.7752763	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	60	10.2	5	4	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nam Đồng	73	23.5	5	3	2	21.013398	105.8331648	Đống Đa	Hà Nội
Nhà riêng tại đường Giải Phóng	66	12.6	3	3	2	20.9916846	105.8412445	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại TSQ Galaxy	83	15.2	5	4	-1	20.9845218658447	105.775535583496	Hà Đông	Hà Nội
Nhà riêng tại đường Phố Trạm	55	7.0	5	5	2	21.026428	105.8930876	Long Biên	Hà Nội
Nhà riêng tại đường Võng Thị	50	15.0	5	5	2	21.0514559	105.8109757	Tây Hồ	Hà Nội
Nhà riêng tại phố Tạ Quang Bửu	115	17.5	4	4	-1	21.0061863	105.8469898	Hai Bà Trưng	Hà Nội
